bedrooms,bathrooms,sqft_living,sqft_lot,floors,view,condition,grade,sqft_lot15,zipcode_group_zg_0,zipcode_group_zg_1,zipcode_group_zg_2,zipcode_group_zg_3,zipcode_group_zg_4,zipcode_group_zg_5,zipcode_group_zg_6,zipcode_group_zg_7,zipcode_group_zg_8,waterfront,north_loc,rural_east,basement,renovated,price
1.7911454368762985,0.5009997163330095,1.21628112712641,-0.16324874296509603,0.9396279822760143,-0.30513569507120986,-0.6289300839749093,1.1375121129585584,-0.16868072718483698,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1,865000.0
-0.4088193712213931,-1.455326198237188,-1.1719294061250212,-0.22950319595276575,-0.9145340599006909,-0.30513569507120986,-0.6289300839749093,-1.4045047453913797,-0.27242933467551667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,317000.0
-0.4088193712213931,-0.1511089218570563,-0.30647696517610806,-0.08501567691914833,-0.9145340599006909,-0.30513569507120986,-0.6289300839749093,0.2901731601752457,-0.04666334315775501,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,205000.0
0.6911630328274527,0.8270540354280425,0.6137509467189388,-0.1790921991143214,-0.9145340599006909,-0.30513569507120986,-0.6289300839749093,0.2901731601752457,-0.179393898610505,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,320000.0
0.6911630328274527,0.17494539723797664,0.3836939687451771,0.4209426946827049,-0.9145340599006909,-0.30513569507120986,-0.6289300839749093,1.1375121129585584,0.859257468626803,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1,590000.0
-0.4088193712213931,-0.1511089218570563,-0.2407464000407476,0.6682926525033386,-0.9145340599006909,-0.30513569507120986,0.9097993842472765,-0.557165792608067,-0.052527394885489076,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,1,0,1,0,615000.0
-1.508801775270239,0.5009997163330095,-0.08737508139157311,-0.29911838206299846,2.7937900244527194,1.0052955438212934,-0.6289300839749093,0.2901731601752457,-0.26303181588107105,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,1,593000.0
-0.4088193712213931,0.5009997163330095,-0.03259961044543937,-0.2420819399257871,0.9396279822760143,-0.30513569507120986,-0.6289300839749093,0.2901731601752457,-0.32261208503785627,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1,451000.0
0.6911630328274527,-0.4771632409520892,-0.04355470463466611,-0.13535465804782348,-0.9145340599006909,-0.30513569507120986,-0.6289300839749093,0.2901731601752457,-0.09853764690309486,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,540000.0
1.7911454368762985,1.8052169927131412,2.1145988506430036,-0.2151000539989245,0.9396279822760143,3.6261580216063,-0.6289300839749093,1.1375121129585584,-0.24987528956884716,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,625000.0
-0.4088193712213931,0.5009997163330095,-0.8213663920697652,-0.3395432004801129,2.7937900244527194,-0.30513569507120986,-0.6289300839749093,0.2901731601752457,-0.4335779869626702,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1,375000.0
0.6911630328274527,1.4791626736181083,1.31049493715376,-0.09985091313160481,0.9396279822760143,-0.30513569507120986,-0.6289300839749093,1.1375121129585584,-0.037265824363309386,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,720000.0
-0.4088193712213931,-0.8032175600471221,-0.8104112978805386,-0.186293770091242,-0.9145340599006909,-0.30513569507120986,-0.6289300839749093,-0.557165792608067,-0.14387127756750054,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,450000.0
-0.4088193712213931,0.17494539723797664,-0.7227705443667245,-0.3277086188413733,2.7937900244527194,-0.30513569507120986,-0.6289300839749093,0.2901731601752457,-0.42722526425762497,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1,510000.0
-0.4088193712213931,-0.1511089218570563,-0.010689422066985867,-0.11852698719841896,-0.9145340599006909,-0.30513569507120986,-0.6289300839749093,0.2901731601752457,-0.11101755186211863,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1,0,1,0,490000.0
1.7911454368762985,-0.1511089218570563,0.8985833956388343,-0.07178879155820411,0.9396279822760143,-0.30513569507120986,0.9097993842472765,-0.557165792608067,-0.009373988581394778,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,310000.0
-0.4088193712213931,0.5009997163330095,1.6325747063170264,0.4875572262192207,0.9396279822760143,-0.30513569507120986,-0.6289300839749093,1.1375121129585584,0.9227095155268998,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,725000.0
0.6911630328274527,0.5009997163330095,1.5558890469924391,-0.17863609961911642,0.9396279822760143,-0.30513569507120986,-0.6289300839749093,1.1375121129585584,-0.17537176056648227,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1,0,0,1,790000.0
0.6911630328274527,0.5009997163330095,1.128640373612596,-0.07450138329284421,0.9396279822760143,4.9365892604988035,-0.6289300839749093,2.832190018525184,-0.04049857082859868,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,1300000.0
0.6911630328274527,0.5009997163330095,-0.4050728128791488,-0.1280330608879542,-0.9145340599006909,-0.30513569507120986,-0.6289300839749093,1.1375121129585584,-0.13218076418721017,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,1,0,1,1,749000.0
-2.608784179319085,-1.455326198237188,-1.5334475143695039,-0.20069691204508328,-0.9145340599006909,-0.30513569507120986,-0.6289300839749093,-2.2518436981746923,-0.2686703271577384,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,1,0,1,0,510000.0
-1.508801775270239,0.5009997163330095,-1.00760299328662,-0.3069440891912522,0.9396279822760143,-0.30513569507120986,-0.6289300839749093,-0.557165792608067,-0.4032803863693775,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1,168000.0
0.6911630328274527,0.8270540354280425,2.0926886622645497,-0.19980871829126307,0.9396279822760143,-0.30513569507120986,-0.6289300839749093,1.1375121129585584,-0.20950354882790878,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1,0,0,1,825000.0
0.6911630328274527,2.457325630903207,0.2303226500960026,-0.20909874485149066,0.012546961187661718,-0.30513569507120986,2.448528852469462,-0.557165792608067,-0.312462764739855,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,661254.0
-0.4088193712213931,0.5009997163330095,-0.22979130585152083,-0.32465995379447693,0.9396279822760143,-0.30513569507120986,-0.6289300839749093,-0.557165792608067,-0.4057989214062889,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,289950.0
0.6911630328274527,0.17494539723797664,0.1426818965821886,-0.1181429034129832,-0.9145340599006909,-0.30513569507120986,0.9097993842472765,0.2901731601752457,-0.06324056631115708,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,620000.0
1.7911454368762985,-0.4771632409520892,-0.1750158349053871,-0.2030974357040568,-0.9145340599006909,-0.30513569507120986,-0.6289300839749093,-0.557165792608067,-0.2686703271577384,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1,0,1,0,715000.0
-0.4088193712213931,0.5009997163330095,0.3617837803667236,-0.2560769928576029,0.9396279822760143,-0.30513569507120986,-0.6289300839749093,-0.557165792608067,-0.25363429708662544,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1,450000.0
-0.4088193712213931,0.17494539723797664,0.5151550990158981,-0.15297450170468926,-0.9145340599006909,4.9365892604988035,-0.6289300839749093,1.1375121129585584,-0.15259217500874608,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,490000.0
-0.4088193712213931,-0.4771632409520892,0.4165592513128573,-0.243906337906607,-0.9145340599006909,-0.30513569507120986,0.9097993842472765,-0.557165792608067,-0.29498337978218614,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1,0,1,0,960000.0
-0.4088193712213931,-0.4771632409520892,-0.5036686605821895,-0.05126431427398034,-0.9145340599006909,-0.30513569507120986,-0.6289300839749093,0.2901731601752457,-0.054406898644378206,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,298000.0
-0.4088193712213931,0.5009997163330095,-0.7118154501774978,-0.15580711962227806,-0.9145340599006909,-0.30513569507120986,-0.6289300839749093,-0.557165792608067,-0.1589824877889691,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,270000.0
-0.4088193712213931,-0.1511089218570563,-0.6460848850421372,-0.3321015771372949,2.7937900244527194,-0.30513569507120986,-0.6289300839749093,0.2901731601752457,-0.42917994816686966,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1,429000.0
0.6911630328274527,-0.1511089218570563,-0.4050728128791488,-0.16017607268160988,0.012546961187661718,-0.30513569507120986,-0.6289300839749093,-0.557165792608067,-0.2047671993555082,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,211000.0
-0.4088193712213931,-0.1511089218570563,-0.657039979231364,-0.1983443988592892,-0.9145340599006909,-0.30513569507120986,0.9097993842472765,-0.557165792608067,-0.19920386822919636,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,300000.0
1.7911454368762985,-0.4771632409520892,-0.36125243612224184,-0.15928787892778967,-0.9145340599006909,-0.30513569507120986,2.448528852469462,-0.557165792608067,-0.16247836478050287,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,269900.0
-1.508801775270239,-1.455326198237188,-1.051423370043527,-0.05606536159192742,-0.9145340599006909,3.6261580216063,-0.6289300839749093,-0.557165792608067,-0.21875070732164326,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,360000.0
-1.508801775270239,-1.455326198237188,-1.1171539351788875,-0.24006550005224933,-0.9145340599006909,-0.30513569507120986,-0.6289300839749093,-0.557165792608067,-0.288968967753741,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,515000.0
0.6911630328274527,0.5009997163330095,1.4134728225324915,-0.24068963620358247,0.9396279822760143,-0.30513569507120986,-0.6289300839749093,1.1375121129585584,-0.28573622128845166,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,559630.0
-0.4088193712213931,0.17494539723797664,0.0002656721222408814,-0.2905725178370526,0.012546961187661718,-0.30513569507120986,-0.6289300839749093,-0.557165792608067,-0.38989831960608695,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,267500.0
0.6911630328274527,-0.1511089218570563,-0.06546489301311961,0.8097555117266494,0.012546961187661718,-0.30513569507120986,-0.6289300839749093,-0.557165792608067,0.8364778830690668,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,356000.0
0.6911630328274527,-0.8032175600471221,-0.3831626245006953,-0.10957303395044765,-0.9145340599006909,-0.30513569507120986,-0.6289300839749093,-0.557165792608067,-0.08462931908731533,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,302200.0
-0.4088193712213931,-0.8032175600471221,-0.5693992257175501,0.12699857264139483,-0.9145340599006909,-0.30513569507120986,2.448528852469462,-0.557165792608067,0.24326890668848136,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1,0,1,0,577000.0
-0.4088193712213931,1.1531083545230754,-0.5693992257175501,-0.30893652382820025,2.7937900244527194,-0.30513569507120986,-0.6289300839749093,0.2901731601752457,-0.39681489343879894,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1,598500.0
-0.4088193712213931,-0.4771632409520892,-0.39411771868992207,-0.10203538966127072,-0.9145340599006909,-0.30513569507120986,-0.6289300839749093,-0.557165792608067,-0.08602015186889328,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,340000.0
-0.4088193712213931,0.17494539723797664,0.24127774428522936,-0.186293770091242,-0.9145340599006909,-0.30513569507120986,0.9097993842472765,0.2901731601752457,-0.1991286880788408,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,287000.0
-0.4088193712213931,0.5009997163330095,-0.1092852697700266,-0.023922349798271705,-0.9145340599006909,-0.30513569507120986,2.448528852469462,-0.557165792608067,0.04949206914701261,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,760000.0
0.6911630328274527,0.17494539723797664,-0.2845667767976546,-0.16096824548907115,0.012546961187661718,-0.30513569507120986,0.9097993842472765,-0.557165792608067,-0.18867864717941726,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,399888.0
-1.508801775270239,-1.455326198237188,-1.5444026085587306,-0.2151000539989245,-0.9145340599006909,-0.30513569507120986,2.448528852469462,-1.4045047453913797,-0.28596176173951837,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,415000.0
0.6911630328274527,0.5009997163330095,0.9424037723957412,-0.13895544353628378,0.9396279822760143,-0.30513569507120986,-0.6289300839749093,1.1375121129585584,-0.1763866925962824,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,480000.0
0.6911630328274527,0.5009997163330095,0.5808856641512585,-0.23574455746609696,0.9396279822760143,-0.30513569507120986,-0.6289300839749093,0.2901731601752457,-0.2836687671536736,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1,674600.0
-0.4088193712213931,0.5009997163330095,-0.4927135663929628,-0.1742911517963743,-0.9145340599006909,-0.30513569507120986,-0.6289300839749093,-0.557165792608067,-0.16868072718483698,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,249900.0
2.891127840925144,2.78337994999824,2.443251676319806,-0.11907910763998288,0.9396279822760143,-0.30513569507120986,-0.6289300839749093,0.2901731601752457,-0.0995149888577172,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1,0,1,1,780000.0
0.6911630328274527,1.1531083545230754,1.1505505619910494,-0.2956136175208971,1.866709003364367,-0.30513569507120986,2.448528852469462,1.1375121129585584,-0.30626040233552093,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,1,0,1,0,1265000.0
0.6911630328274527,0.5009997163330095,0.6794815118542993,-0.19114282788236858,0.9396279822760143,-0.30513569507120986,-0.6289300839749093,0.2901731601752457,-0.07884044750993682,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,383962.0
0.6911630328274527,0.17494539723797664,0.2960532152313631,0.08736592703174166,0.9396279822760143,-0.30513569507120986,0.9097993842472765,1.1375121129585584,0.06588134192452577,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,747500.0
-0.4088193712213931,1.4791626736181083,1.7530807423985206,-0.1754914136258611,0.9396279822760143,-0.30513569507120986,-0.6289300839749093,1.1375121129585584,-0.1553362504967242,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1,0,1,0,722080.0
1.7911454368762985,0.5009997163330095,1.8626316842907882,0.12097325825737124,-0.9145340599006909,1.0052955438212934,0.9097993842472765,1.1375121129585584,0.2729274760037517,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,725000.0
-0.4088193712213931,-0.8032175600471221,-0.021644516256212616,0.02103945833430272,0.012546961187661718,-0.30513569507120986,-0.6289300839749093,-1.4045047453913797,-0.1540581879406796,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,200000.0
0.6911630328274527,-0.8032175600471221,-0.5474890373390966,-0.18269298460278172,-0.9145340599006909,-0.30513569507120986,0.9097993842472765,-0.557165792608067,-0.1991286880788408,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,452000.0
-1.508801775270239,-0.4771632409520892,-0.876141863015899,-0.1884542413843182,-0.9145340599006909,-0.30513569507120986,0.9097993842472765,-0.557165792608067,-0.2184875767953988,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,585000.0
-1.508801775270239,-1.455326198237188,-0.7337256385559513,-0.2235018868053319,0.012546961187661718,-0.30513569507120986,-0.6289300839749093,-1.4045047453913797,-0.26303181588107105,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,260000.0
0.6911630328274527,0.5009997163330095,0.21936755590677587,-0.186293770091242,0.9396279822760143,-0.30513569507120986,-0.6289300839749093,0.2901731601752457,-0.2047671993555082,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,322000.0
-0.4088193712213931,0.5009997163330095,-0.4050728128791488,-0.18557361299354996,0.9396279822760143,-0.30513569507120986,-0.6289300839749093,-0.557165792608067,-0.22968941919837796,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,275000.0
-0.4088193712213931,-0.4771632409520892,-0.12024036395925336,-0.18869429375021557,-0.9145340599006909,-0.30513569507120986,-0.6289300839749093,-0.557165792608067,-0.19518173018517365,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,408000.0
-0.4088193712213931,-0.1511089218570563,1.0081343375311018,0.166175118755843,0.9396279822760143,-0.30513569507120986,-0.6289300839749093,-0.557165792608067,0.05178506373285734,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,1,490500.0
0.6911630328274527,0.5009997163330095,-0.1739203254864644,-0.2417938770867103,0.9396279822760143,-0.30513569507120986,-0.6289300839749093,-0.557165792608067,-0.13184245351061014,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,245000.0
-0.4088193712213931,-0.4771632409520892,0.06599623725760137,-0.04543104178267463,-0.9145340599006909,-0.30513569507120986,0.9097993842472765,-0.557165792608067,0.17955372926214003,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,271675.0
-0.4088193712213931,0.5009997163330095,0.9752690549634215,-0.07142871300935807,-0.9145340599006909,-0.30513569507120986,-0.6289300839749093,1.1375121129585584,-0.022492924818440868,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1,0,1,1,525000.0
-0.4088193712213931,-0.8032175600471221,-0.5365339431498698,0.15938163680094788,0.012546961187661718,-0.30513569507120986,0.9097993842472765,-0.557165792608067,0.33652988320455973,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,251000.0
-0.4088193712213931,-0.4771632409520892,-0.3831626245006953,-0.12164766795508455,-0.9145340599006909,-0.30513569507120986,0.9097993842472765,1.1375121129585584,-0.1330453359162992,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,299900.0
-1.508801775270239,-1.455326198237188,-0.9528275223404863,-0.2247021486348187,0.012546961187661718,-0.30513569507120986,-0.6289300839749093,-0.557165792608067,-0.28641284264165173,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,402000.0
0.6911630328274527,0.5009997163330095,-0.10709425093218125,-0.20535392794349194,0.9396279822760143,-0.30513569507120986,-0.6289300839749093,0.2901731601752457,-0.23104266190477815,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,283200.0
0.6911630328274527,1.1531083545230754,1.2491464096940903,-0.20972288100282377,0.012546961187661718,-0.30513569507120986,-0.6289300839749093,1.1375121129585584,-0.2414551127290239,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,584950.0
-1.508801775270239,-1.455326198237188,-1.5991780795048645,-0.2521881445300657,-0.9145340599006909,-0.30513569507120986,-0.6289300839749093,-1.4045047453913797,-0.28746536474662965,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,425000.0
-0.4088193712213931,0.5009997163330095,-0.12024036395925336,-0.19988073400103226,0.9396279822760143,-0.30513569507120986,-0.6289300839749093,0.2901731601752457,-0.24325943633755745,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,535000.0
0.6911630328274527,1.8052169927131412,1.6216196121277997,-0.1868218852962162,0.9396279822760143,3.6261580216063,-0.6289300839749093,1.984851065741871,-0.2131121960449759,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,1,833000.0
-0.4088193712213931,0.8270540354280425,-0.09833017558079986,-0.12868120227587704,-0.9145340599006909,-0.30513569507120986,-0.6289300839749093,0.2901731601752457,-0.0844789587866042,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,575000.0
-0.4088193712213931,0.5009997163330095,0.4384694396913108,-0.20069691204508328,0.9396279822760143,-0.30513569507120986,-0.6289300839749093,0.2901731601752457,-0.22521620025222186,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1,0,0,1,583800.0
-0.4088193712213931,-0.1511089218570563,-0.5474890373390966,-0.262870474812498,-0.9145340599006909,-0.30513569507120986,0.9097993842472765,-0.557165792608067,-0.2743088384344058,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,489950.0
0.6911630328274527,0.5009997163330095,1.5602710846681298,-0.2151000539989245,0.9396279822760143,-0.30513569507120986,-0.6289300839749093,-0.557165792608067,-0.2787820573805619,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,330000.0
-0.4088193712213931,-0.8032175600471221,-0.9418724281512595,-0.18389324643226848,-0.9145340599006909,-0.30513569507120986,-0.6289300839749093,-0.557165792608067,-0.19924145830437415,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,175000.0
0.6911630328274527,-0.8032175600471221,1.1395954678018227,-0.17477125652816902,-0.9145340599006909,3.6261580216063,-0.6289300839749093,0.2901731601752457,-0.18672396327017257,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,1,0,1,0,976000.0
-0.4088193712213931,-0.1511089218570563,-0.4269830012576023,0.02641663133040345,-0.9145340599006909,-0.30513569507120986,-0.6289300839749093,-0.557165792608067,-0.007945565724639043,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1,0,0,0,459800.0
1.7911454368762985,0.8270540354280425,0.7561671711788865,-0.2123154465545152,-0.9145340599006909,-0.30513569507120986,-0.6289300839749093,-0.557165792608067,-0.23160651303244487,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,283450.0
-0.4088193712213931,-1.455326198237188,-0.4817584722037361,-0.06962832026512793,-0.9145340599006909,-0.30513569507120986,0.9097993842472765,-0.557165792608067,-0.13157932298436567,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,311000.0
